,id_a,distancia
1489,EF90436,3
1490,EF102874,1
1491,EF136997,1
1492,EF118094,2
1493,EF106351,3
1494,EF159519,2
1495,EF67961,2
1496,EF138767,2
1497,EF14106,2
1498,EF63886,2
1499,EF110604,2
1500,EF53883,2
1501,EF34669,2
1502,EF98358,2
1503,EF98240,2
1504,EF124825,1
1505,EG49782,2
1506,EG29062,2
1507,EG49074,1
1508,EG15569,2
1509,EG43533,2
1510,EG34050,1
1511,EG35980,1
1512,EG11262,2
1513,EH400222,1
1514,BL312167,2
1515,EH685294,2
1516,BL356373,1
1517,EH923185,1
1518,EH8095,10
1519,EH752729,2
1520,EH598211,3
1521,EH1031298,2
1522,EH739114,2
1523,EH798962,1
1524,EH983263,3
1525,EH1111696,1
1526,EH13299,1
1527,EH420678,2
1528,EH786932,1
1529,EH508866,2
1530,EH885489,2
1531,EH689956,1
1532,EH779010,2
1533,EH614549,2
1534,EH478153,2
1535,EH761251,2
1536,EH129975,1
1537,EH592030,1
1538,EH796719,2
1539,EH593695,2
1540,EH388012,2
1541,EH485155,1
1542,EH868685,8
1543,EH584196,2
1544,EH463531,1
1545,EH300191,3
1546,EH379523,1
1547,EH955241,2
1548,EH1003414,2
1549,EH702326,2
1550,EH23024,2
1551,BL410157,1
1552,EH23574,1
1553,EH113803,2
1554,DE238076,2
1555,EH569953,1
1556,EH531118,1
1557,EH550387,2
1558,EH705163,5
1559,EH813719,2
1560,EH648327,3
1561,EH797901,1
1562,EH1022320,1
1563,EH822502,1
1564,EH383993,4
1565,EH1102728,3
1566,EH945756,1
1567,EH572779,3
1568,EH199203,3
1569,EH94909,1
1570,EH545176,45
1571,EH30122,2
1572,EH962805,2
1573,EH760533,3
1574,EH117333,1
1575,EH735423,2
1576,EH931844,8
1577,EH894435,2
1578,EH589910,1
1579,EH748492,2
1580,EH789300,1
1581,EH774078,3
1582,EH831610,2
1583,DH36371,3
1584,EH182194,2
1585,AL171422,2
1586,EH885053,1
1587,EH332822,1
1588,EH149981,1
1589,EH794598,2
1590,EH118102,2
1591,EH801684,1
1592,EH137010,3
1593,EH170043,2
1594,EH840431,2
1595,EH39550,2
1596,CA47394,1
1597,EH275385,2
1598,EH205448,1
1599,EH1059094,1
1600,EH865368,1
1601,EH828028,1
1602,EH993726,2
1603,EH587109,3
1604,EH387673,2
1605,EH455295,1
1606,EH480190,9
1607,EH771873,2
1608,EH857088,2
1609,EH615877,2
1610,EH424113,1
1611,EH809138,2
1612,EH632884,1
1613,EH816488,2
1614,EH704876,1
1615,EH947302,3
1616,EH463850,2
1617,EH643552,1
1618,EH124118,1
1619,EH440569,2
1620,EL52758,1
1621,EH739533,1
1622,EH899455,2
1623,EH489264,48
1624,EH83783,3
1625,EH778847,3
1626,EH749452,2
1627,EJ27216,1
1628,EJ17762,1
1629,EJ22714,1
1630,EK17484,1
1631,EL56145,1
1632,BR139203,2
1633,EL75612,2
1634,EL18640,2
1635,EL65532,1
1636,EL12814,1
1637,BC53252,2
1638,EL64594,1
1639,EL5042,1
1640,EL67641,1
1641,EL73119,1
1642,EL14158,1
1643,EL66587,2
1644,EM11024,2
1645,EM101196,1
1646,EM111915,1
1647,EM108969,2
1648,EM64385,1
1649,EM12130,2
1650,EM89373,2
1651,EM106061,1
1652,EM92900,2
1653,EM71139,2
1654,EM25387,1
1655,EM77245,1
1656,EM27889,2
1657,EM102531,2
1658,EM106163,2
1659,EM18552,2
1660,EN52597,1
1661,EN58253,1
1662,EN37650,3
1663,EN64307,3
1664,EN57186,1
1665,EN12297,1
1666,EN12177,2
1667,EN52012,2
1668,EN34580,2
1669,EN61586,2
1670,EN51400,1
1671,EN59534,2
1672,EP67826,2
1673,EP35093,2
1674,EP57842,1
1675,EP53109,3
1676,EP43276,2
1677,EP54477,2
1678,BL238850,2
1679,EP98109,2
1680,EP76905,2
1681,EP76584,2
1682,EP12857,14
1683,EP55777,2
1684,EP73708,2
1685,EP21403,1
1686,EB44689,2
1687,ER22102,1
1688,ER28517,2
1689,ER34738,1
1690,ER22271,1
1691,ER28312,1
1692,ER27156,2
1693,ES22568,1
1694,ES15637,2
1695,ES19161,1
1696,ES6531,1
1697,ES4819,2
1698,ES23461,2
